country;variable;percentile;year;value;age;pop
QI;ascinxi992;p0p100;1983;171;992;i
QI;ascinxi992;p0p100;1984;178.9;992;i
QI;ascinxi992;p0p100;1985;229.7;992;i
QI;ascinxi992;p0p100;1986;253.5;992;i
QI;ascinxi992;p0p100;1987;311.7;992;i
QI;ascinxi992;p0p100;1988;284.6;992;i
QI;ascinxi992;p0p100;1989;271.2;992;i
QI;ascinxi992;p0p100;1990;365.4;992;i
QI;ascinxi992;p0p100;1991;273;992;i
QI;ascinxi992;p0p100;1992;280.6;992;i
QI;ascinxi992;p0p100;1993;253.7;992;i
QI;ascinxi992;p0p100;1994;275.2;992;i
QI;ascinxi992;p0p100;1995;312.8;992;i
QI;ascinxi992;p0p100;1996;295.1;992;i
QI;ascinxi992;p0p100;1997;294.7;992;i
QI;ascinxi992;p0p100;1998;337.7;992;i
QI;ascinxi992;p0p100;1999;348.8;992;i
QI;ascinxi992;p0p100;2000;333.5;992;i
QI;ascinxi992;p0p100;2001;393.1;992;i
QI;ascinxi992;p0p100;2002;427.2;992;i
QI;ascinxi992;p0p100;2003;564.3000000000001;992;i
QI;ascinxi992;p0p100;2004;627.8000000000001;992;i
QI;ascinxi992;p0p100;2005;650.5;992;i
QI;ascinxi992;p0p100;2006;708.8000000000001;992;i
QI;ascinxi992;p0p100;2007;710;992;i
QI;ascinxi992;p0p100;2008;669.8000000000001;992;i
QI;ascinxi992;p0p100;2009;634.4000000000001;992;i
QI;ascinxi992;p0p100;2010;583.5;992;i
QI;ascinxi992;p0p100;2011;563.3000000000001;992;i
QI;ascinxi992;p0p100;2012;539;992;i
QI;ascinxi992;p0p100;2013;527.9;992;i
QI;ascinxi992;p0p100;2014;536.9;992;i
QI;ascinxi992;p0p100;2015;583.6;992;i
QI;ascinxi992;p0p100;2016;661.6;992;i
QI;ascinxi992;p0p100;2017;675.4000000000001;992;i
QI;ascinxi992;p0p100;2018;709.5;992;i
QI;ascinxi992;p0p100;2019;728;992;i
QI;ascinxi992;p0p100;2020;806.3000000000001;992;i
QI;ascinxi992;p0p100;2021;902.1;992;i
QI;ascinxi992;p0p100;2022;921.2;992;i
QI;ascinxi992;p0p100;2023;871.8000000000001;992;i
QI;ascinxi999;p0p100;1970;38.40000000000001;999;i
QI;ascinxi999;p0p100;1971;39.1;999;i
QI;ascinxi999;p0p100;1972;41.6;999;i
QI;ascinxi999;p0p100;1973;43.8;999;i
QI;ascinxi999;p0p100;1974;44.2;999;i
QI;ascinxi999;p0p100;1975;42.5;999;i
QI;ascinxi999;p0p100;1976;42.3;999;i
QI;ascinxi999;p0p100;1977;41;999;i
QI;ascinxi999;p0p100;1978;46.7;999;i
QI;ascinxi999;p0p100;1979;53;999;i
QI;ascinxi999;p0p100;1980;49.2;999;i
QI;ascinxi999;p0p100;1981;47.2;999;i
QI;ascinxi999;p0p100;1982;67.8;999;i
QI;ascinxi999;p0p100;1983;77.80000000000001;999;i
QI;ascinxi999;p0p100;1984;82;999;i
QI;ascinxi999;p0p100;1985;106.1;999;i
QI;ascinxi999;p0p100;1986;118;999;i
QI;ascinxi999;p0p100;1987;146.2;999;i
QI;ascinxi999;p0p100;1988;134.5;999;i
QI;ascinxi999;p0p100;1989;129.2;999;i
QI;ascinxi999;p0p100;1990;180.8;999;i
QI;ascinxi999;p0p100;1991;136.3;999;i
QI;ascinxi999;p0p100;1992;141.4;999;i
QI;ascinxi999;p0p100;1993;129.1;999;i
QI;ascinxi999;p0p100;1994;141.4;999;i
QI;ascinxi999;p0p100;1995;162.2;999;i
QI;ascinxi999;p0p100;1996;154.5;999;i
QI;ascinxi999;p0p100;1997;155.7;999;i
QI;ascinxi999;p0p100;1998;180.1;999;i
QI;ascinxi999;p0p100;1999;187.7;999;i
QI;ascinxi999;p0p100;2000;181;999;i
QI;ascinxi999;p0p100;2001;215.2;999;i
QI;ascinxi999;p0p100;2002;235.8;999;i
QI;ascinxi999;p0p100;2003;314.1;999;i
QI;ascinxi999;p0p100;2004;352.3;999;i
QI;ascinxi999;p0p100;2005;367.9;999;i
QI;ascinxi999;p0p100;2006;404;999;i
QI;ascinxi999;p0p100;2007;407.9;999;i
QI;ascinxi999;p0p100;2008;387.9;999;i
QI;ascinxi999;p0p100;2009;370.5;999;i
QI;ascinxi999;p0p100;2010;343.7;999;i
QI;ascinxi999;p0p100;2011;334.6;999;i
QI;ascinxi999;p0p100;2012;323;999;i
QI;ascinxi999;p0p100;2013;318.9;999;i
QI;ascinxi999;p0p100;2014;327.1;999;i
QI;ascinxi999;p0p100;2015;358.5;999;i
QI;ascinxi999;p0p100;2016;409.6;999;i
QI;ascinxi999;p0p100;2017;421.5;999;i
QI;ascinxi999;p0p100;2018;446.2;999;i
QI;ascinxi999;p0p100;2019;461.4;999;i
QI;ascinxi999;p0p100;2020;514.9;999;i
QI;ascinxi999;p0p100;2021;580.1;999;i
QI;ascinxi999;p0p100;2022;596.8000000000001;999;i
