country;variable;percentile;year;value;age;pop
QR;acompxi992;p0p100;1974;7.100000000000001;992;i
QR;acompxi992;p0p100;1975;11;992;i
QR;acompxi992;p0p100;1976;6.7;992;i
QR;acompxi992;p0p100;1977;6.9;992;i
QR;acompxi992;p0p100;1978;6.4;992;i
QR;acompxi992;p0p100;1979;8.200000000000001;992;i
QR;acompxi992;p0p100;1980;10;992;i
QR;acompxi992;p0p100;1981;9.1;992;i
QR;acompxi992;p0p100;1982;9.5;992;i
QR;acompxi992;p0p100;1983;6.9;992;i
QR;acompxi992;p0p100;1984;8.5;992;i
QR;acompxi992;p0p100;1985;8.8;992;i
QR;acompxi992;p0p100;1986;8.3;992;i
QR;acompxi992;p0p100;1987;7.600000000000001;992;i
QR;acompxi992;p0p100;1988;8.200000000000001;992;i
QR;acompxi992;p0p100;1989;7.4;992;i
QR;acompxi992;p0p100;1990;2.5;992;i
QR;acompxi992;p0p100;1991;4.100000000000001;992;i
QR;acompxi992;p0p100;1992;3.1;992;i
QR;acompxi992;p0p100;1993;5.800000000000001;992;i
QR;acompxi992;p0p100;1994;4.100000000000001;992;i
QR;acompxi992;p0p100;1995;4;992;i
QR;acompxi992;p0p100;1996;4.3;992;i
QR;acompxi992;p0p100;1997;3.8;992;i
QR;acompxi992;p0p100;1998;3.3;992;i
QR;acompxi992;p0p100;1999;3.7;992;i
QR;acompxi992;p0p100;2000;3.7;992;i
QR;acompxi992;p0p100;2001;4.2;992;i
QR;acompxi992;p0p100;2002;6;992;i
QR;acompxi992;p0p100;2003;5;992;i
QR;acompxi992;p0p100;2004;5.100000000000001;992;i
QR;acompxi992;p0p100;2005;3.8;992;i
QR;acompxi992;p0p100;2006;4.4;992;i
QR;acompxi992;p0p100;2007;2.8;992;i
QR;acompxi992;p0p100;2008;2.8;992;i
QR;acompxi992;p0p100;2009;3;992;i
QR;acompxi992;p0p100;2010;2.9;992;i
QR;acompxi992;p0p100;2011;3.2;992;i
QR;acompxi992;p0p100;2012;3.5;992;i
QR;acompxi992;p0p100;2013;4;992;i
QR;acompxi992;p0p100;2014;4.9;992;i
QR;acompxi992;p0p100;2015;4.3;992;i
QR;acompxi992;p0p100;2016;4.3;992;i
QR;acompxi992;p0p100;2017;4.9;992;i
QR;acompxi992;p0p100;2018;5.7;992;i
QR;acompxi992;p0p100;2019;5.7;992;i
QR;acompxi992;p0p100;2020;5.800000000000001;992;i
QR;acompxi992;p0p100;2021;6.100000000000001;992;i
QR;acompxi992;p0p100;2022;5.9;992;i
QR;acompxi992;p0p100;2023;6.300000000000001;992;i
QR;afinpxi992;p0p100;1970;322.7;992;i
QR;afinpxi992;p0p100;1971;300.2;992;i
QR;afinpxi992;p0p100;1972;265.1;992;i
QR;afinpxi992;p0p100;1973;327.6;992;i
QR;afinpxi992;p0p100;1974;287.3;992;i
QR;afinpxi992;p0p100;1975;335.8;992;i
QR;afinpxi992;p0p100;1976;336.1;992;i
QR;afinpxi992;p0p100;1977;380.1;992;i
QR;afinpxi992;p0p100;1978;452.6;992;i
QR;afinpxi992;p0p100;1979;601.7;992;i
QR;afinpxi992;p0p100;1980;719.9000000000001;992;i
QR;afinpxi992;p0p100;1981;815.8000000000001;992;i
QR;afinpxi992;p0p100;1982;940.2;992;i
QR;afinpxi992;p0p100;1983;976.2;992;i
QR;afinpxi992;p0p100;1984;1052.8;992;i
QR;afinpxi992;p0p100;1985;1016.4;992;i
QR;afinpxi992;p0p100;1986;861;992;i
QR;afinpxi992;p0p100;1987;765.1;992;i
QR;afinpxi992;p0p100;1988;784.4000000000001;992;i
QR;afinpxi992;p0p100;1989;836.8000000000001;992;i
