country;variable;percentile;year;value;age;pop
QQ;ehfghgi999;p0p100;1980;5.51803425943964;999;i
QQ;ehfghgi999;p0p100;1981;5.68793930257312;999;i
QQ;ehfghgi999;p0p100;1982;5.76676192721079;999;i
QQ;ehfghgi999;p0p100;1983;5.80715304387192;999;i
QQ;ehfghgi999;p0p100;1984;5.76870323663321;999;i
QQ;ehfghgi999;p0p100;1985;5.8178763782271;999;i
QQ;ehfghgi999;p0p100;1986;5.82936791807513;999;i
QQ;ehfghgi999;p0p100;1987;6.02810191857409;999;i
QQ;ehfghgi999;p0p100;1988;5.88930793051134;999;i
QQ;ehfghgi999;p0p100;1989;5.67302359746273;999;i
QQ;ehfghgi999;p0p100;1990;5.35953783199328;999;i
QQ;ehfghgi999;p0p100;1991;5.51064030007213;999;i
QQ;ehfghgi999;p0p100;1992;5.57889769274259;999;i
QQ;ehfghgi999;p0p100;1993;5.52453533409909;999;i
QQ;ehfghgi999;p0p100;1994;5.67220260788825;999;i
QQ;ehfghgi999;p0p100;1995;5.53193390089001;999;i
QQ;ehfghgi999;p0p100;1996;5.77446698442319;999;i
QQ;ehfghgi999;p0p100;1997;6.24263060006322;999;i
QQ;ehfghgi999;p0p100;1998;6.97638708685852;999;i
QQ;ehfghgi999;p0p100;1999;6.15037383981175;999;i
QQ;ehfghgi999;p0p100;2000;6.27674708488683;999;i
QQ;ehfghgi999;p0p100;2001;6.37132096819234;999;i
QQ;ehfghgi999;p0p100;2002;6.56811688231325;999;i
QQ;ehfghgi999;p0p100;2003;6.81632350563426;999;i
QQ;ehfghgi999;p0p100;2004;7.21700461251837;999;i
QQ;ehfghgi999;p0p100;2005;7.56918760350277;999;i
QQ;ehfghgi999;p0p100;2006;7.85708599628903;999;i
QQ;ehfghgi999;p0p100;2007;8.60542628720662;999;i
QQ;ehfghgi999;p0p100;2008;8.3547101403598;999;i
QQ;ehfghgi999;p0p100;2009;8.35881087640289;999;i
QQ;ehfghgi999;p0p100;2010;8.29320601835101;999;i
QQ;ehfghgi999;p0p100;2011;8.96469393923849;999;i
QQ;ehfghgi999;p0p100;2012;8.98710116884888;999;i
QQ;ehfghgi999;p0p100;2013;9.15076635979586;999;i
QQ;ehfghgi999;p0p100;2014;9.21737421195459;999;i
QQ;ehfghgi999;p0p100;2015;9.42496895085491;999;i
QQ;ehfghgi999;p0p100;2016;9.84652224162898;999;i
QQ;ehfghgi999;p0p100;2017;10.0072822516281;999;i
QQ;ehfghgi999;p0p100;2018;11.5154742122977;999;i
QQ;ehfghgi999;p0p100;2019;13.0199536416807;999;i
QQ;ehfghgi999;p0p100;2020;12.1085568867631;999;i
QQ;ehfghoi999;p0p100;1990;3.1000241697521;999;i
QQ;ehfghoi999;p0p100;1991;3.22793452894892;999;i
QQ;ehfghoi999;p0p100;1992;3.29646623351171;999;i
QQ;ehfghoi999;p0p100;1993;3.31318590428488;999;i
QQ;ehfghoi999;p0p100;1994;3.36098316925865;999;i
QQ;ehfghoi999;p0p100;1995;3.31900749858795;999;i
QQ;ehfghoi999;p0p100;1996;3.40782768504884;999;i
QQ;ehfghoi999;p0p100;1997;3.66190600468021;999;i
QQ;ehfghoi999;p0p100;1998;4.08728108235474;999;i
QQ;ehfghoi999;p0p100;1999;3.62538527615939;999;i
QQ;ehfghoi999;p0p100;2000;3.64413311705332;999;i
QQ;ehfghoi999;p0p100;2001;3.58920293781972;999;i
QQ;ehfghoi999;p0p100;2002;3.6898185590799;999;i
